year,genreLabel,albumCount
2011,comedy rock,1
2011,crunkcore,1
2011,Kuduro,1
2011,music of Ireland,1
2011,Música sertaneja,1
2011,Eurodance,1
2011,avant-garde jazz,1
2011,bitpop,1
2011,Synthpunk,1
2011,Epic music,1
2011,breakbeat,1
2011,Progressive trance,1
2011,dark metal,1
2011,dance-rock,1
2011,country rap,1
2011,poetry,1
2011,Turkish folk music,1
2011,dream pop,1
2011,street punk,1
2011,hardstyle,1
2011,hard trance,1
2011,death-doom,1
2011,Category:Fusion music genres,1
2011,Nederpop,1
2011,Irish traditional music,1
2011,merengue music,1
2011,overtone singing,1
2011,opera seria,1
2011,Grebo,1
2011,joropo,1
2011,Hip hop music in the Pacific Northwest,1
2011,hardcore techno,1
2011,neoclassicism,1
2011,indietronica,1
2011,dub music,1
2011,post-bop,1
2011,Australian hip hop,1
2011,minimalist music,1
2011,Neue Volksmusik,1
2011,electronicore,1
2011,Capitol Records,1
2011,bebop,1
2011,hard bop,1
2011,New prog,1
2011,nu metalcore,1
2011,psychedelic soul,1
2011,progg,1
2011,Christian music,1
2011,Hokkien pop,1
2011,Pinoy hip hop,1
2011,Japanese hip hop,1
2011,future garage,1
2011,nerdcore,1
2011,Outsider house,1
2011,novel,1
2011,futurepop,1
2011,electronic body music,1
2011,ballad,1
2011,Armenian folk music,1
2011,orchestra,1
2011,jazz rap,1
2011,dancehall,1
2011,electro hop,1
2011,hip hop,1
2011,American primitive guitar,1
2011,techno-pop,1
2011,Nintendocore,1
2011,pop soul,1
2011,Neo-Medieval music,1
2011,Country folk,1
2011,beat music,1
2011,instrumental music,1
2011,Electronic forró,1
2011,comedy music,1
2011,art punk,1
2011,Celtic fusion,1
2011,ambient pop,1
2011,glitch,1
2011,minimal techno,1
2011,power noise,1
2011,Neapolitan song,1
2011,bard song,1
2011,musical theatre,1
2011,extreme metal,1
2011,dangdut,1
2011,blackgaze,1
2011,disco polo,1
2011,dance-punk,1
2011,Bhangra,1
2011,music of India,1
2011,spiritual,1
2011,blackened death metal,1
2011,songs of Brittany,1
2011,comedy hip hop,1
2011,funeral doom metal,1
2011,African blues,1
2011,J-rock,1
2011,rap metal,1
2011,Europop,1
2011,ska punk,1
2011,vocal music,1
2011,mixture rock,1
2011,blue-eyed soul,1
2011,Contemporary Jewish religious music,1
2011,ballade,1
2011,French pop music,1
2011,Latin hip hop,1
2011,essay,1
2011,opera,1
2010,pop music,479
2010,rock music,389
2010,alternative rock,345
2010,hip hop music,338
2010,indie rock,246
2010,pop rock,226
2010,hard rock,157
2010,J-pop,156
2010,jazz,155
2010,contemporary R&B,120
2010,country music,119
2010,folk music,103
2010,electronic music,97
2010,punk rock,92
2010,heavy metal,82
2010,soul music,82
2010,progressive rock,79
2010,metalcore,75
2010,indie pop,74
2010,electronica,68
2010,synth-pop,67
2010,dance-pop,67
2010,progressive metal,65
2010,folk rock,63
2010,mandopop,61
2010,rhythm and blues,56
2010,pop-punk,55
2010,thrash metal,54
2010,psychedelic rock,52
2010,contemporary folk music,51
2010,contemporary Christian music,50
2010,electropop,49
2010,experimental rock,49
2010,ambient music,48
2010,death metal,48
2010,power metal,48
2010,acoustic music,46
2010,post-hardcore,46
2010,blues,45
2010,post-rock,44
2010,alternative metal,44
2010,Latin pop,43
2010,blues rock,41
2010,Christmas music,40
2010,black metal,40
2010,rapping,39
2010,gospel music,39
2010,trip hop,37
2010,melodic death metal,37
2010,reggae,35
2010,dance music,34
2010,power pop,34
2010,gangsta rap,34
2010,Cantopop,33
2010,experimental music,32
2010,house music,32
2010,electronic rock,31
2010,hardcore punk,31
2010,symphonic metal,30
2010,funk,30
2010,world music,29
2010,folk metal,28
2010,garage rock,27
2010,gothic rock,27
2010,trance,27
2010,industrial metal,25
2010,Western classical music,24
2010,country rock,24
2010,alternative country,24
2010,techno,24
2010,Christian rock,24
2010,rock and roll,24
2010,stoner rock,24
2010,art rock,23
2010,new wave,23
2010,deathcore,23
2010,chanson,22
2010,dream pop,22
2010,alternative hip hop,22
2010,electronic dance music,21
2010,German hip hop,21
2010,traditional heavy metal,21
2010,rap rock,21
2010,doom metal,21
2010,indie folk,20
2010,soft rock,20
2010,hardcore hip hop,20
2010,post-grunge,20
2010,K-pop,19
2010,groove metal,19
2010,nu metal,19
2010,independent music,19
2010,reggaeton,19
2010,baroque pop,18
2010,ska,18
2010,shoegaze,18
2010,sludge metal,18
2010,Southern hip hop,17
2010,avant-garde metal,17
2010,post-punk,17
2010,Southern rock,17
2010,jazz fusion,17
2010,post-metal,16
2010,contemporary classical music,16
2010,horrorcore,16
2010,noise rock,16
2010,electro,16
2010,dubstep,16
2010,neo soul,15
2010,dark wave,15
2010,popular music,15
2010,industrial music,15
2010,noise music,14
2010,New-age music,14
2010,avant-garde,14
2010,bluegrass music,14
2010,Música Popular Brasileira,14
2010,gothic metal,13
2010,dancehall,13
2010,East Coast hip hop,13
2010,adult contemporary music,13
2010,neo-psychedelia,13
2010,chamber pop,13
2010,technical death metal,13
2010,instrumental rock,12
2010,Europop,12
2010,disco,12
2010,country pop,12
2010,traditional pop music,12
2010,contemporary worship music,12
2010,drum and bass,12
2010,alternative dance,11
2010,dark ambient,11
2010,melodic hardcore,11
2010,Celtic music,11
2010,industrial rock,11
2010,emo,11
2010,electro house,11
2010,Christian metal,11
2010,French hip hop,10
2010,grunge,10
2010,West Coast hip hop,10
2010,speed metal,10
2010,soundtrack,10
2010,film score,10
2010,folk-pop,10
2010,noise pop,9
2010,post-punk revival,9
2010,psychedelic pop,9
2010,vocal jazz,9
2010,underground hip hop,9
2010,avant-garde music,9
2010,folktronica,9
2010,instrumental music,8
2010,Latin music,8
2010,stage and screen,8
2010,heartland rock,8
2010,crossover thrash,8
2010,Midwest hip hop,8
2010,folk punk,8
2010,grime,8
2010,mathcore,8
2010,electronic body music,8
2010,lo-fi music,8
2010,progressive house,8
2010,dansband music,8
2010,melodic metalcore,7
2010,spoken word,7
2010,Mizrahi music,7
2010,krautrock,7
2010,dub music,7
2010,dance-punk,7
2010,music of the Philippines,7
2010,neo-classical metal,7
2010,Laïko,6
2010,downtempo,6
2010,rockabilly,6
2010,glam metal,6
2010,schlager music,6
2010,pop rap,6
2010,children's music,6
2010,surf music,6
2010,musical theatre,6
2010,glam rock,6
2010,symphonic black metal,6
2010,Eurodance,6
2010,psychedelic music,6
2010,comedy rock,6
2010,art punk,6
2010,electro-industrial,6
2010,math rock,6
2010,middle of the road,5
2010,Christian hip hop,5
2010,intelligent dance music,5
2010,bachata,5
2010,merengue music,5
2010,Mariachi,5
2010,neofolk,5
2010,grindcore,5
2010,easy listening,5
2010,dance-rock,5
2010,rock opera,5
2010,minimalist music,5
2010,screamo,5
2010,anti-folk,5
2010,drone music,5
2010,bossa nova,5
2010,British hip hop,5
2010,Latin jazz,5
2010,space rock,5
2010,minimal techno,4
2010,Russian hip hop,4
2010,symphonic rock,4
2010,drone metal,4
2010,Red Dirt,4
2010,Christian music,4
2010,Britpop,4
2010,teen pop,4
2010,rock en español,4
2010,popular music in Sweden,4
2010,chiptune,4
2010,hip house,4
2010,crossover,4
2010,operatic pop,4
2010,Viking metal,4
2010,blackened death metal,4
2010,avant-garde jazz,4
2010,psychobilly,4
2010,psychedelic folk,4
2010,Christian hardcore,4
2010,latin rock,4
2010,crust punk,4
2010,hip hop,4
2010,smooth jazz,4
2010,a cappella,4
2010,chill-out music,4
2010,Irish traditional music,4
2010,blue-eyed soul,4
2010,French pop music,3
2010,djent,3
2010,political hip hop,3
2010,Gypsy punk,3
2010,extreme metal,3
2010,neo-progressive rock,3
2010,Banda music,3
2010,tech house,3
2010,Skate punk,3
2010,comedy,3
2010,music of Japan,3
2010,Outlaw country,3
2010,Neue Deutsche Härte,3
2010,French rock,3
2010,Brazilian rock,3
2010,Italo disco,3
2010,nu jazz,3
2010,breakbeat,3
2010,roots rock,3
2010,hip hop soul,3
2010,rapcore,3
2010,dansband,3
2010,samba,3
2010,glitch,3
2010,reggae fusion,3
2010,art pop,3
2010,Ranchera,3
2010,emo pop,3
2010,balearic beat,3
2010,crunk,3
2010,Anatolian rock,3
2010,swing music,3
2010,acid house,3
2010,lounge music,3
2010,afrobeat,3
2010,crunkcore,3
2010,salsa,3
2010,comedy music,3
2010,Música sertaneja,3
2010,G-funk,3
2010,Arabic music,3
2010,dark cabaret,3
2010,nasheed,3
2010,dirty rap,2
2010,retro-prog,2
2010,Arabic pop music,2
2010,Tropical music,2
2010,rap metal,2
2010,witch house,2
2010,ballade,2
2010,dark rock,2
2010,Western music,2
2010,Celtic punk,2
2010,microhouse,2
2010,J-rock,2
2010,death-doom,2
2010,vocal music,2
2010,horror punk,2
2010,deep house,2
2010,beat music,2
2010,progressive music,2
2010,ethereal wave,2
2010,voice,2
2010,doo-wop,2
2010,Oi!,2
2010,electro hop,2
2010,Swing revival,2
2010,deathgrind,2
2010,ragtime,2
2010,Canadian hip hop,2
2010,chamber music,2
2010,Bhangra,2
2010,Tejano music,2
2010,big beat,2
2010,ethnic electronica,2
2010,Arabesque,2
2010,garage punk,2
2010,ska punk,2
2010,Christian alternative rock,2
2010,bubblegum pop,2
2010,list of trance genres,2
2010,blackgaze,2
2010,opera,2
2010,ambient techno,2
2010,Qasida,2
2010,post-bop,2
2010,nerdcore,2
2010,Category:Fusion music genres,2
2010,Latin American music,2
2010,urban contemporary,2
2010,dark metal,2
2010,contemporary worship,2
2010,music of Jordan,2
2010,honky-tonk,2
2010,electric blues,2
2010,Southern Gospel,2
2010,nu-disco,2
2010,electronicore,2
2010,experimental hip hop,2
2010,Christmas carol,2
2010,tango,2
2010,highlife,2
2010,boogie rock,2
2010,cumbia,2
2010,Slowcore,2
2010,bard song,2
2010,American folk music,2
2010,Russian chanson,2
2010,street punk,2
2010,anarcho-punk,2
2010,RAP,2
2010,ballad,2
2010,jam band,2
2010,orchestral pop,2
2010,novelty music,2
2010,Hi-NRG,2
2010,funk rock,2
2010,kwaito,2
2010,songs of Brittany,2
2010,Folk jazz,2
2010,C-pop,2
2010,Plunderphonics,2
2010,orchestra,2
2010,album-oriented rock,2
2010,choir,2
2010,anisong,2
2010,video game music,2
2010,neoclassicism,2
2010,avant-pop,1
2010,futurepop,1
2010,pop-Jazz,1
2010,Gypsy jazz,1
2010,dub techno,1
2010,zouk,1
2010,Coupé-Décalé,1
2010,Kuduro,1
2010,soukous,1
2010,cello rock,1
2010,funk metal,1
2010,Axé musica,1
2010,musical improvisation,1
2010,Jewish music,1
2010,Hasidic music,1
2010,EMI,1
2010,garage house,1
2010,post-disco,1
2010,boogie,1
2010,Indian classical music,1
2010,protopunk,1
2010,soundscape,1
2010,arena rock,1
2010,urban contemporary gospel,1
2010,Motown,1
2010,BBC,1
2010,Texas country music,1
2010,romantic love,1
2010,old-time music,1
2010,Wagnerian rock,1
2010,religious music,1
2010,jazz rap,1
2010,progressive bluegrass,1
2010,jangle pop,1
2010,hardcore techno,1
2010,hardstyle,1
2010,hard trance,1
2010,Pinoy rock,1
2010,Punjabi,1
2010,Indian pop,1
2010,Chicano rock,1
2010,children's song,1
2010,mixture rock,1
2010,pastorałka,1
2010,Early music,1
2010,CEDM,1
2010,Christianity,1
2010,German rock,1
2010,Gregorian chant,1
2010,Turkish folk music,1
2010,Ragga hip hop,1
2010,Latin hip hop,1
2010,comedy hip hop,1
2010,Southern Gothic,1
2010,steampunk fiction,1
2010,space disco,1
2010,pagan rock,1
2010,hip hop producer,1
2010,New Zealand hip hop,1
2010,piano,1
2010,New Age,1
2010,Latin metal,1
2010,BBC Music,1
2010,shock rock,1
2010,postminimalism,1
2010,punk blues,1
2010,documentary film,1
2010,Ottoman classical music,1
2010,Arabic,1
2010,Chicano rap,1
2010,Khaliji,1
2010,music of Iraq,1
2010,music of Lebanon,1
2010,music of Egypt,1
2010,Lovers rock,1
2010,21st-century classical music,1
2010,Afro-Cuban jazz,1
2010,electroclash,1
2010,minimalism,1
2010,roots reggae,1
2010,Chicago blues,1
2010,classic country,1
2010,funky house,1
2010,disco polo,1
2010,Neoclassical dark wave,1
2010,pagan metal,1
2010,Pagode,1
2010,Funktronica,1
2010,electro swing,1
2010,outsider music,1
2010,mugham,1
2010,ashik,1
2010,Electronic forró,1
2010,calypso music,1
2010,Igbo highlife,1
2010,trønder rock,1
2010,California Sound,1
2010,new rave,1
2010,Synthpunk,1
2010,UK garage,1
2010,Israeli rock,1
2010,big band,1
2010,Chalga,1
2010,Russian rock,1
2010,space music,1
2010,tropicália,1
2010,Celtic fusion,1
2010,Norteña music,1
2010,music of Mexico,1
2010,Mexican Son music,1
2010,country blues,1
2010,music of India,1
2010,nursery rhyme,1
2010,Progressive metalcore,1
2010,New Classical architecture,1
2010,Memphis blues,1
2010,soul blues,1
2010,noise,1
2010,thrashcore,1
2010,sea shanty,1
2010,music of Cornwall,1
2010,Motswako,1
2010,neotraditional country,1
2010,Cowpunk,1
2010,music of Madagascar,1
2010,forró,1
2010,Q3482281,1
2010,Sevdalinka,1
2010,Latin alternative,1
2010,Punjabi people,1
2010,worldbeat,1
2010,power noise,1
2010,music of Brittany,1
2010,Alternativa,1
2010,Le Igi,1
2010,soca music,1
2010,musical modernism,1
2010,album,1
2010,Memphis soul,1
2010,TiVo Corporation,1
2010,folk baroque,1
2010,psychedelic soul,1
2010,alternative R&B,1
2010,art music,1
2010,Oriental metal,1
2010,Iranian women and Persian music,1
2010,sound collage,1
2010,folk music of England,1
2010,electric folk,1
2010,absolute music,1
2010,Islamic music,1
2010,Christian punk,1
2010,The New York Times Company,1
2010,digital hardcore,1
2010,musical film,1
2010,New blues,1
2010,Powerviolence,1
2010,acid jazz,1
2010,progressive folk music,1
2010,Eurobeat,1
2010,jazz-funk,1
2010,go-go,1
2010,Austropop,1
2010,sophisti-pop,1
2010,Rock in Opposition,1
2010,Celtic metal,1
2010,ragga,1
2010,New prog,1
2010,filmi music,1
2010,British rock,1
2010,progg,1
2010,fado,1
2010,hyphy,1
2010,Zydeco,1
2010,breakcore,1
2010,twee pop,1
2010,Dymytry,1
2010,Neotango,1
2010,battle rap,1
2010,flamenco,1
2010,free improvisation,1
2010,monologue,1
2010,country rap,1
2010,acid rock,1
2010,punk jazz,1
2010,sufi rock,1
2010,Riot grrrl,1
2010,drama,1
2010,Outsider house,1
2010,synthwave,1
2010,New wave of American heavy metal,1
2010,poetry,1
2010,Regional Mexican,1
2010,Australian hip hop,1
2010,jungle,1
2010,Breakbeat,1
2010,Son cubano,1
2010,music of Mali,1
2010,chopped and screwed,1
2010,vaporwave,1
2010,medieval music,1
2010,bolero,1
2010,rockumentary,1
2010,Left-Field House,1
2009,pop music,336
2009,rock music,318
2009,alternative rock,260
2009,hip hop music,258
2009,pop rock,161
2009,J-pop,159
2009,indie rock,128
2009,jazz,115
2009,hard rock,106
2009,country music,77
2009,mandopop,70
2009,punk rock,66
2009,contemporary folk music,60
2009,contemporary R&B,50
2009,heavy metal,48
2009,progressive rock,47
2009,thrash metal,44
2009,indie pop,43
2009,death metal,43
2009,folk rock,41
2009,progressive metal,40
2009,metalcore,40
2009,synth-pop,36
2009,soul music,34
2009,rapping,34
2009,contemporary Christian music,33
2009,folk music,31
2009,Cantopop,31
2009,post-hardcore,30
2009,house music,30
2009,pop-punk,30
2009,black metal,29
2009,electronic music,29
2009,gospel music,29
2009,rhythm and blues,28
2009,popular music,22
2009,traditional heavy metal,21
2009,Western classical music,21
2009,Música Popular Brasileira,21
2009,ambient music,20
2009,gangsta rap,20
2009,psychedelic rock,19
2009,alternative metal,19
2009,rock and roll,19
2009,Latin pop,18
2009,melodic death metal,18
2009,blues,18
2009,German hip hop,18
2009,noise music,17
2009,dance music,16
2009,reggae,16
2009,post-rock,16
2009,trip hop,15
2009,trance,15
2009,gothic metal,15
2009,dance-pop,15
2009,chanson,15
2009,alternative country,15
2009,hardcore punk,15
2009,techno,15
2009,power metal,14
2009,symphonic metal,14
2009,K-pop,14
2009,acoustic music,14
2009,indie folk,14
2009,industrial metal,13
2009,independent music,13
2009,experimental rock,13
2009,electronica,13
2009,doom metal,13
2009,alternative hip hop,12
2009,electropop,12
2009,funk,12
2009,drum and bass,12
2009,horrorcore,12
2009,Christmas music,12
2009,French hip hop,11
2009,ska,11
2009,country rock,11
2009,comedy,11
2009,blues rock,11
2009,world music,11
2009,gothic rock,10
2009,art rock,10
2009,electronic dance music,9
2009,groove metal,9
2009,garage rock,9
2009,avant-garde metal,9
2009,power pop,9
2009,deathcore,9
2009,folk metal,9
2009,baroque pop,9
2009,industrial music,9
2009,dansband music,9
2009,Southern hip hop,8
2009,nu metal,8
2009,children's music,8
2009,experimental music,8
2009,electro house,7
2009,post-metal,7
2009,post-punk,7
2009,Christian rock,7
2009,post-grunge,7
2009,glam metal,7
2009,sludge metal,7
2009,pagan metal,7
2009,teen pop,7
2009,reggaeton,7
2009,West Coast hip hop,7
2009,film score,7
2009,soundtrack,7
2009,electronic rock,6
2009,hardcore hip hop,6
2009,new wave,6
2009,documentary film,6
2009,jazz fusion,6
2009,East Coast hip hop,6
2009,bossa nova,6
2009,grindcore,6
2009,French rock,5
2009,alternative dance,5
2009,comedy rock,5
2009,swing music,5
2009,New-age music,5
2009,roots reggae,5
2009,Southern rock,5
2009,Brazilian rock,5
2009,soft rock,5
2009,technical death metal,5
2009,schlager music,5
2009,musical film,5
2009,bluegrass music,5
2009,electro hop,4
2009,electro,4
2009,Christian hip hop,4
2009,melodic metalcore,4
2009,operatic pop,4
2009,industrial rock,4
2009,instrumental rock,4
2009,ska punk,4
2009,vocal jazz,4
2009,salsa,4
2009,grime,4
2009,post-punk revival,4
2009,traditional pop music,4
2009,crossover,4
2009,Midwest hip hop,4
2009,dansband,4
2009,dance-punk,4
2009,chamber pop,4
2009,dark wave,4
2009,Celtic music,4
2009,noise rock,4
2009,crunk,4
2009,electro-industrial,4
2009,futurepop,4
2009,stage and screen,4
2009,Eurodance,3
2009,smooth jazz,3
2009,Europop,3
2009,middle of the road,3
2009,neo-progressive rock,3
2009,glam rock,3
2009,mecha,3
2009,rap rock,3
2009,folk-pop,3
2009,dub music,3
2009,Britpop,3
2009,progressive house,3
2009,pop rap,3
2009,contemporary classical music,3
2009,intelligent dance music,3
2009,instrumental music,3
2009,symphonic black metal,3
2009,C-pop,3
2009,stoner rock,3
2009,contemporary worship music,3
2009,Christmas carol,3
2009,funk metal,3
2009,dancehall,3
2009,mathcore,3
2009,symphonic rock,3
2009,Mizrahi music,3
2009,Ottoman classical music,3
2009,roots rock,3
2009,hip hop,3
2009,dream pop,3
2009,biographical film,3
2009,big beat,2
2009,hip house,2
2009,Neue Deutsche Härte,2
2009,J-rock,2
2009,Russian rock,2
2009,downtempo,2
2009,grunge,2
2009,ballade,2
2009,music,2
2009,opera,2
2009,lounge music,2
2009,comedy music,2
2009,Medieval folk rock,2
2009,melodic hardcore,2
2009,Wizard rock,2
2009,Latin American music,2
2009,math rock,2
2009,art punk,2
2009,microhouse,2
2009,hardstyle,2
2009,dirty rap,2
2009,a cappella,2
2009,dubstep,2
2009,poetry,2
2009,trønder rock,2
2009,death 'n' roll,2
2009,dark metal,2
2009,neo-classical metal,2
2009,easy listening,2
2009,psychedelic trance,2
2009,Desert blues,2
2009,disco,2
2009,music of Brittany,2
2009,emo,2
2009,Christian alternative rock,2
2009,Música sertaneja,2
2009,Latin hip hop,2
2009,shoegaze,2
2009,drone music,2
2009,Celtic rock,2
2009,Neoclassical dark wave,2
2009,death-doom,2
2009,G-funk,2
2009,underground hip hop,2
2009,Russian hip hop,2
2009,Qasida,2
2009,crust punk,2
2009,nu-disco,1
2009,Coupé-Décalé,1
2009,soukous,1
2009,Raï'n'B,1
2009,heartland rock,1
2009,glam punk,1
2009,freestyle rap,1
2009,music of Ireland,1
2009,alternative,1
2009,Western music,1
2009,Norteña music,1
2009,atmospheric black metal,1
2009,Hasidic music,1
2009,bubblegum pop,1
2009,Irish traditional music,1
2009,parody music,1
2009,Neapolitan song,1
2009,Crossover jazz,1
2009,krautrock,1
2009,thrashcore,1
2009,comedy hip hop,1
2009,dub techno,1
2009,Kuduro,1
2009,Bélé,1
2009,Cowpunk,1
2009,Happy Hardcore,1
2009,Jumpstyle,1
2009,hard trance,1
2009,electronicore,1
2009,country rap,1
2009,trap music,1
2009,avant-garde music,1
2009,screamo,1
2009,crossover thrash,1
2009,image song,1
2009,Synthpunk,1
2009,patriotic song,1
2009,minimal techno,1
2009,flamenco,1
2009,Axé musica,1
2009,nordic folk music,1
2009,new jack swing,1
2009,Contemporary Jewish religious music,1
2009,breakbeat,1
2009,Swing revival,1
2009,bitpop,1
2009,extreme metal,1
2009,African blues,1
2009,folktronica,1
2009,rave music,1
2009,steampunk fiction,1
2009,tropicália,1
2009,Gregorian chant,1
2009,ragga,1
2009,psychedelic music,1
2009,Gypsy jazz,1
2009,country blues,1
2009,acid rock,1
2009,psychedelic pop,1
2009,acid jazz,1
2009,Türkü,1
2009,German punk,1
2009,morna,1
2009,Italo disco,1
2009,Progressive trance,1
2009,essay,1
2009,chill-out music,1
2009,Japanese hip hop,1
2009,soul jazz,1
2009,minimalist music,1
2009,Bhangra,1
2009,progg,1
2009,German rock,1
2009,religious poetry,1
2009,samba,1
2009,hip hop soul,1
2009,retro-prog,1
2009,Euro disco,1
2009,Raï,1
2009,glitch,1
2009,techno-pop,1
2009,Chicano rap,1
2009,crunkcore,1
2009,kwaito,1
2009,Viking metal,1
2009,space rock,1
2009,Australian hip hop,1
2009,Dansband pop,1
2009,spoken word,1
2009,electronic body music,1
2009,nu jazz,1
2009,tonada,1
2009,flamenco,1
2009,Celtic punk,1
2009,avant-garde,1
2009,Zeuhl,1
2009,funaná,1
2009,street punk,1
2009,psychedelic folk,1
2009,rock en español,1
2009,psychedelic soul,1
2009,doo-wop,1
2009,horror punk,1
2009,Laïko,1
2009,Arabic music,1
2009,Neue Musik,1
2009,ethereal wave,1
2009,queercore,1
2009,emo pop,1
2009,Duranguense,1
2009,telenovela,1
2009,Pinoy rock,1
2009,chillwave,1
2009,Q3482281,1
2009,samba-canção,1
2009,deathgrind,1
2009,Banda music,1
2009,Speedcore,1
2009,funk carioca,1
2009,fado,1
2009,arena rock,1
2009,neofolk,1
2009,fantasy,1
2009,blue-eyed soul,1
2009,drone metal,1
2009,post-bop,1
2009,spiritual,1
2009,Afro-Cuban jazz,1
2009,turntablism,1
2009,political hip hop,1
2009,vispop,1
2009,photo-book,1
2009,chamber music,1
2009,Candombe beat,1
2009,dark ambient,1
2009,romance film,1
2009,concert film,1
2009,children's film,1
2009,cyberpunk,1
2009,mashup,1
2008,pop music,370
2008,rock music,298
2008,hip hop music,264
2008,alternative rock,252
2008,indie rock,146
2008,pop rock,145
2008,J-pop,129
2008,hard rock,121
2008,jazz,92
2008,country music,78
2008,punk rock,58
2008,contemporary folk music,54
2008,contemporary R&B,50
2008,mandopop,49
2008,heavy metal,49
2008,folk rock,46
2008,progressive metal,45
2008,folk music,43
2008,electronic music,42
2008,death metal,42
2008,Cantopop,37
2008,thrash metal,35
2008,progressive rock,35
2008,rapping,35
2008,power metal,34
2008,pop-punk,34
2008,soul music,33
2008,indie pop,32
2008,contemporary Christian music,31
2008,metalcore,31
2008,gospel music,31
2008,chanson,30
2008,alternative metal,27
2008,trip hop,27
2008,black metal,27
2008,synth-pop,26
2008,Western classical music,21
2008,traditional heavy metal,21
2008,house music,20
2008,gangsta rap,20
2008,rhythm and blues,20
2008,experimental rock,19
2008,reggae,19
2008,gothic rock,18
2008,melodic death metal,18
2008,Latin pop,18
2008,blues,17
2008,post-hardcore,17
2008,techno,17
2008,dance-pop,16
2008,trance,16
2008,acoustic music,16
2008,garage rock,16
2008,reggaeton,16
2008,psychedelic rock,15
2008,Christmas music,15
2008,funk,15
2008,world music,14
2008,Christian rock,14
2008,ambient music,14
2008,popular music,14
2008,K-pop,14
2008,independent music,14
2008,electronica,14
2008,hardcore punk,14
2008,German hip hop,14
2008,Música Popular Brasileira,14
2008,post-punk,13
2008,folk metal,13
2008,post-rock,13
2008,rock and roll,13
2008,symphonic metal,12
2008,art rock,12
2008,alternative country,12
2008,Southern hip hop,12
2008,technical death metal,12
2008,gothic metal,11
2008,industrial metal,11
2008,noise music,10
2008,middle of the road,10
2008,deathcore,10
2008,drum and bass,9
2008,electropop,9
2008,electro house,9
2008,ska,9
2008,instrumental rock,8
2008,French hip hop,8
2008,emo,8
2008,jazz fusion,8
2008,doom metal,8
2008,new wave,8
2008,blues rock,8
2008,psychedelic folk,8
2008,Southern rock,8
2008,East Coast hip hop,8
2008,alternative hip hop,8
2008,grindcore,8
2008,noise rock,8
2008,dancehall,8
2008,stage and screen,8
2008,experimental music,7
2008,post-grunge,7
2008,power pop,7
2008,baroque pop,7
2008,dance music,7
2008,bluegrass music,7
2008,soft rock,7
2008,West Coast hip hop,7
2008,hardcore hip hop,7
2008,horrorcore,7
2008,disco,6
2008,math rock,6
2008,symphonic rock,6
2008,country rock,6
2008,avant-garde metal,6
2008,sludge metal,6
2008,film score,6
2008,underground hip hop,6
2008,industrial rock,5
2008,industrial music,5
2008,Europop,5
2008,comedy rock,5
2008,children's music,5
2008,groove metal,5
2008,electronic dance music,5
2008,stoner rock,5
2008,chamber pop,5
2008,J-rock,5
2008,Russian rock,5
2008,grime,5
2008,New-age music,5
2008,Midwest hip hop,5
2008,ska punk,5
2008,progressive house,5
2008,country pop,4
2008,nu metal,4
2008,electro-industrial,4
2008,symphonic black metal,4
2008,lo-fi music,4
2008,dark ambient,4
2008,electronic body music,4
2008,big beat,4
2008,rap rock,4
2008,Britpop,4
2008,crunk,4
2008,indie folk,4
2008,British hip hop,4
2008,electronic rock,4
2008,horror punk,4
2008,teen pop,3
2008,stand-up comedy,3
2008,glam metal,3
2008,rockabilly,3
2008,comedy,3
2008,avant-garde music,3
2008,free jazz,3
2008,smooth jazz,3
2008,microhouse,3
2008,dansband,3
2008,blackened death metal,3
2008,dark cabaret,3
2008,pop rap,3
2008,Mizrahi music,3
2008,dansband music,3
2008,grunge,3
2008,schlager music,3
2008,Ottoman classical music,3
2008,Turkish folk music,3
2008,death-doom,3
2008,vocal jazz,3
2008,easy listening,3
2008,reggae fusion,3
2008,musical theatre,3
2008,Neue Deutsche Härte,3
2008,trønder rock,3
2008,Christian hip hop,3
2008,shoegaze,3
2008,Viking metal,3
2008,Italo disco,3
2008,latin rock,3
2008,Laïko,3
2008,Celtic music,3
2008,modern jazz,3
2008,Euro disco,2
2008,folk-pop,2
2008,classic rock,2
2008,spoken word,2
2008,melodic hardcore,2
2008,a cappella,2
2008,French rock,2
2008,pagan metal,2
2008,visual kei,2
2008,drone metal,2
2008,garage punk,2
2008,theme music,2
2008,documentary film,2
2008,Eurodance,2
2008,funk metal,2
2008,melodic metalcore,2
2008,nu skool breaks,2
2008,electro,2
2008,dark metal,2
2008,glam rock,2
2008,fado,2
2008,Irish traditional music,2
2008,neo soul,2
2008,adult contemporary music,2
2008,protest song,2
2008,samba,2
2008,deathgrind,2
2008,rap music,2
2008,Punk subculture,2
2008,dangdut,2
2008,contemporary classical music,2
2008,afrobeat,2
2008,Christmas carol,2
2008,crust punk,2
2008,sunshine pop,2
2008,funk rock,2
2008,dub music,2
2008,folk punk,2
2008,dance-punk,2
2008,rock en español,2
2008,psychobilly,2
2008,jazz-funk,2
2008,Synthpunk,2
2008,post-punk revival,2
2008,speed metal,2
2008,RAP,2
2008,crossover,2
2008,soundtrack,2
2008,cumbia,2
2008,dubstep,2
2008,anti-folk,2
2008,ballade,2
2008,flamenco,1
2008,Arabic pop music,1
2008,Coupé-Décalé,1
2008,electro,1
2008,bubblegum pop,1
2008,post-metal,1
2008,contemporary worship music,1
2008,Norteña music,1
2008,Mariachi,1
2008,mathcore,1
